Sigla,Código,Município,1998
MG,3160959,São Domingos das Dores,-19.5269444444
MG,3161007,São Domingos do Prata,-19.865
MG,3161056,São Félix de Minas,-18.5911111111
MG,3161106,São Francisco,-15.9486111111
MG,3161205,São Francisco de Paula,-20.71
MG,3161304,São Francisco de Sales,-19.8627777778
MG,3161403,São Francisco do Glória,-20.7894444444
MG,3161502,São Geraldo,-20.9227777778
MG,3161601,São Geraldo da Piedade,-18.8361111111
MG,3161650,São Geraldo do Baixio,-18.9
MG,3161700,São Gonçalo do Abaeté,-18.3383333333
MG,3161809,São Gonçalo do Pará,-19.9827777778
MG,3161908,São Gonçalo do Rio Abaixo,-19.8261111111
MG,3162005,São Gonçalo do Sapucaí,-21.8922222222
MG,3162104,São Gotardo,-19.3111111111
MG,3162203,São João Batista do Glória,-20.6413888889
MG,3162252,São João da Lagoa,-16.8530555556
MG,3162302,São João da Mata,-21.93
MG,3162401,São João da Ponte,-15.9291666667
MG,3162450,São João das Missões,-14.8836111111
MG,3162500,São João del Rei,-21.1355555556
MG,3162559,São João do Manhuaçu,-20.3936111111
MG,3162575,São João do Manteninha,-18.7213888889
MG,3162609,São João do Oriente,-19.3386111111
MG,3162658,São João do Pacuí,-16.5419444444
MG,3162708,São João do Paraíso,-15.3136111111
MG,3162807,São João Evangelista,-18.5477777778
MG,3162906,São João Nepomuceno,-21.54
MG,3162922,São Joaquim de Bicas,-20.0491666667
MG,3162948,São José da Barra,-20.7180555556
MG,3162955,São José da Lapa,-19.7075
MG,3163003,São José da Safira,-18.3244444444
MG,3163102,São José da Varginha,-19.7097222222
MG,3163201,São José do Alegre,-22.3286111111
MG,3163300,São José do Divino,-18.4786111111
MG,3163409,São José do Goiabal,-19.9286111111
MG,3163508,São José do Jacuri,-18.2752777778
MG,3163607,São José do Mantimento,-20.0052777778
MG,3163706,São Lourenço,-22.1163888889
MG,3163805,São Miguel do Anta,-20.7072222222
MG,3163904,São Pedro da União,-21.1266666667
MG,3164001,São Pedro dos Ferros,-20.1702777778
MG,3164100,São Pedro do Suaçuí,-18.3658333333
MG,3164209,São Romão,-16.3686111111
MG,3164308,São Roque de Minas,-20.2452777778
MG,3164407,São Sebastião da Bela Vista,-22.1591666667
MG,3164431,São Sebastião da Vargem Alegre,-21.0722222222
MG,3164472,São Sebastião do Anta,-19.4977777778
MG,3164506,São Sebastião do Maranhão,-18.0844444444
MG,3164605,São Sebastião do Oeste,-20.2755555556
MG,3164704,São Sebastião do Paraíso,-20.9169444444
MG,3164803,São Sebastião do Rio Preto,-19.2919444444
MG,3164902,São Sebastião do Rio Verde,-22.2183333333
MG,3165008,São Tiago,-20.9130555556
MG,3165107,São Tomás de Aquino,-20.7844444444
MG,3165206,São Thomé das Letras,-21.7222222222
MG,3165305,São Vicente de Minas,-21.7125
MG,3165404,Sapucaí-Mirim,-22.7477777778
MG,3165503,Sardoá,-18.7836111111
MG,3165537,Sarzedo,-20.0352777778
MG,3165552,Setubinha,-17.7255555556
MG,3165560,Sem-Peixe,-20.1091666667
MG,3165578,Senador Amaral,-22.5872222222
MG,3165602,Senador Cortes,-21.8005555556
MG,3165701,Senador Firmino,-20.9119444444
MG,3165800,Senador José Bento,-22.1644444444
MG,3165909,Senador Modestino Gonçalves,-17.9466666667
MG,3166006,Senhora de Oliveira,-20.7938888889
MG,3166105,Senhora do Porto,-18.8922222222
MG,3166204,Senhora dos Remédios,-21.0280555556
MG,3166303,Sericita,-20.4738888889
MG,3166402,Seritinga,-21.9091666667
MG,3166501,Serra Azul de Minas,-18.3619444444
MG,3166600,Serra da Saudade,-19.4377777778
MG,3166709,Serra dos Aimorés,-17.7825
MG,3166808,Serra do Salitre,-19.1113888889
MG,3166907,Serrania,-21.5480555556
MG,3166956,Serranópolis de Minas,-15.8286111111
MG,3167004,Serranos,-21.8902777778
MG,3167103,Serro,-18.6047222222
MG,3167202,Sete Lagoas,-19.4658333333
MG,3167301,Silveirânia,-21.1588888889
MG,3167400,Silvianópolis,-22.0294444444
MG,3167509,Simão Pereira,-21.9636111111
MG,3167608,Simonésia,-20.1238888889
MG,3167707,Sobrália,-19.2347222222
MG,3167806,Soledade de Minas,-22.06
MG,3167905,Tabuleiro,-21.3588888889
MG,3168002,Taiobeiras,-15.8077777778
MG,3168051,Taparuba,-19.7586111111
MG,3168101,Tapira,-19.9222222222
MG,3168200,Tapiraí,-19.8877777778
MG,3168309,Taquaraçu de Minas,-19.6697222222
MG,3168408,Tarumirim,-19.2808333333
MG,3168507,Teixeiras,-20.6511111111
MG,3168606,Teófilo Otoni,-17.8575
MG,3168705,Timóteo,-19.5825
MG,3168804,Tiradentes,-21.1102777778
MG,3168903,Tiros,-19.0038888889
MG,3169000,Tocantins,-21.175
MG,3169059,Tocos do Moji,-22.3705555556
MG,3169109,Toledo,-22.7430555556
MG,3169208,Tombos,-20.9047222222
MG,3169307,Três Corações,-21.6969444444
MG,3169356,Três Marias,-18.2063888889
MG,3169406,Três Pontas,-21.3666666667
MG,3169505,Tumiritinga,-18.9791666667
MG,3169604,Tupaciguara,-18.5922222222
MG,3169703,Turmalina,-17.2855555556
MG,3169802,Turvolândia,-21.8755555556
MG,3169901,Ubá,-21.12
MG,3170008,Ubaí,-16.2852777778
MG,3170057,Ubaporanga,-19.6352777778
MG,3170107,Uberaba,-19.7483333333
MG,3170206,Uberlândia,-18.9186111111
MG,3170305,Umburatiba,-17.2558333333
MG,3170404,Unaí,-16.3575
MG,3170438,União de Minas,-19.5302777778
MG,3170479,Uruana de Minas,-16.0641666667
MG,3170503,Urucânia,-20.3508333333
MG,3170529,Urucuia,-16.1325
MG,3170578,Vargem Alegre,-19.6083333333
MG,3170602,Vargem Bonita,-20.3266666667
MG,3170651,Vargem Grande do Rio Pardo,-15.4027777778
MG,3170701,Varginha,-21.5513888889
MG,3170750,Varjão de Minas,-18.3777777778
MG,3170800,Várzea da Palma,-17.5980555556
MG,3170909,Varzelândia,-15.7013888889
MG,3171006,Vazante,-17.9869444444
MG,3171030,Verdelândia,-15.5891666667
MG,3171071,Veredinha,-17.3994444444
MG,3171105,Veríssimo,-19.6633333333
MG,3171154,Vermelho Novo,-20.0361111111
MG,3171204,Vespasiano,-19.6919444444
MG,3171303,Viçosa,-20.7538888889
MG,3171402,Vieiras,-20.8658333333
MG,3171501,Mathias Lobato,-18.5647222222
MG,3171600,Virgem da Lapa,-16.8044444444
MG,3171709,Virgínia,-22.3333333333
MG,3171808,Virginópolis,-18.8227777778
MG,3171907,Virgolândia,-18.4758333333
MG,3172004,Visconde do Rio Branco,-21.0102777778
MG,3172103,Volta Grande,-21.7705555556
MG,3172202,Wenceslau Braz,-22.5344444444
MS,5000203,Água Clara,-20.4480555556
MS,5000252,Alcinópolis,-18.3241666667
MS,5000609,Amambaí,-23.1041666667
MS,5000708,Anastácio,-20.4836111111
MS,5000807,Anaurilândia,-22.1875
MS,5000856,Angélica,-22.1533333333
MS,5000906,Antônio João,-22.1911111111
MS,5001003,Aparecida do Taboado,-20.0866666667
MS,5001102,Aquidauana,-20.4711111111
MS,5001243,Aral Moreira,-22.9338888889
MS,5001508,Bandeirantes,-19.9177777778
MS,5001904,Bataguassu,-21.7141666667
MS,5002001,Batayporã,-22.2952777778
MS,5002100,Bela Vista,-22.1088888889
MS,5002159,Bodoquena,-20.5386111111
MS,5002209,Bonito,-21.1211111111
MS,5002308,Brasilândia,-21.2558333333
MS,5002407,Caarapó,-22.6341666667
MS,5002605,Camapuã,-19.5313888889
MS,5002704,Campo Grande,-20.4427777778
MS,5002803,Caracol,-22.0138888889
MS,5002902,Cassilândia,-19.1133333333
MS,5002951,Chapadão do Sul,-18.7941666667
MS,5003108,Corguinho,-19.8316666667
MS,5003157,Coronel Sapucaia,-23.2716666667
MS,5003207,Corumbá,-19.0091666667
MS,5003256,Costa Rica,-18.5438888889
MS,5003306,Coxim,-18.5066666667
MS,5003454,Deodápolis,-22.2755555556
MS,5003488,Dois Irmãos do Buriti,-20.6797222222
MS,5003504,Douradina,-22.0402777778
MS,5003702,Dourados,-22.2211111111
MS,5003751,Eldorado,-23.7869444444
MS,5003801,Fátima do Sul,-22.3741666667
MS,5003900,Figueirão,
MS,5004007,Glória de Dourados,-22.4175
MS,5004106,Guia Lopes da Laguna,-21.4577777778
MS,5004304,Iguatemi,-23.6802777778
MS,5004403,Inocência,-19.7255555556
MS,5004502,Itaporã,-22.0788888889
MS,5004601,Itaquiraí,-23.4744444444
MS,5004700,Ivinhema,-22.3047222222
MS,5004809,Japorã,-23.8911111111
MS,5004908,Jaraguari,-20.1416666667
MS,5005004,Jardim,-21.4802777778
MS,5005103,Jateí,-22.4819444444
MS,5005152,Juti,-22.8605555556
MS,5005202,Ladário,-19.0047222222
MS,5005251,Laguna Carapã,-22.5463888889
MS,5005400,Maracaju,-21.6144444444
MS,5005608,Miranda,-20.2405555556
MS,5005681,Mundo Novo,-23.9380555556
MS,5005707,Naviraí,-23.065
MS,5005806,Nioaque,-21.1352777778
MS,5006002,Nova Alvorada do Sul,-21.4658333333
MS,5006200,Nova Andradina,-22.2333333333
MS,5006259,Novo Horizonte do Sul,-22.6722222222
MS,5006275,Paraíso das Águas,
MS,5006309,Paranaíba,-19.6772222222
MS,5006358,Paranhos,-23.8927777778
MS,5006408,Pedro Gomes,-18.1005555556
MS,5006606,Ponta Porã,-22.5361111111
MS,5006903,Porto Murtinho,-21.6988888889
MS,5007109,Ribas do Rio Pardo,-20.4430555556
MS,5007208,Rio Brilhante,-21.8019444444
MS,5007307,Rio Negro,-19.4494444444
MS,5007406,Rio Verde de Mato Grosso,-18.9180555556
MS,5007505,Rochedo,-19.9530555556
MS,5007554,Santa Rita do Pardo,-21.3027777778
MS,5007695,São Gabriel do Oeste,-19.3952777778
MS,5007703,Sete Quedas,-23.9702777778
MS,5007802,Selvíria,-20.3672222222
MS,5007901,Sidrolândia,-20.9319444444
MS,5007935,Sonora,-17.5769444444
MS,5007950,Tacuru,-23.6325
MS,5007976,Taquarussu,-22.4877777778
MS,5008008,Terenos,-20.4422222222
MS,5008305,Três Lagoas,-20.7511111111
MS,5008404,Vicentina,-22.4091666667
MT,5100102,Acorizal,-15.2047222222
MT,5100201,Água Boa,-14.05
MT,5100250,Alta Floresta,-9.8755555556
MT,5100300,Alto Araguaia,-17.3147222222
MT,5100359,Alto Boa Vista,-11.6744444444
MT,5100409,Alto Garças,-16.9438888889
MT,5100508,Alto Paraguai,-14.5136111111
MT,5100607,Alto Taquari,-17.8261111111
MT,5100805,Apiacás,-9.5436111111
MT,5101001,Araguaiana,-15.7338888889
MT,5101209,Araguainha,-16.8561111111
MT,5101258,Araputanga,-15.4711111111
MT,5101308,Arenápolis,-14.4502777778
MT,5101407,Aripuanã,-10.1666666667
MT,5101605,Barão de Melgaço,-16.1944444444
MT,5101704,Barra do Bugres,-15.0725
MT,5101803,Barra do Garças,-15.89
MT,5101852,Bom Jesus do Araguaia,
MT,5101902,Brasnorte,-12.155
MT,5102504,Cáceres,-16.0705555556
MT,5102603,Campinápolis,-14.5155555556
MT,5102637,Campo Novo do Parecis,-13.6752777778
MT,5102678,Campo Verde,-15.5466666667
MT,5102686,Campos de Júlio,-13.8994444444
MT,5102694,Canabrava do Norte,-11.0544444444
MT,5102702,Canarana,-13.5522222222
MT,5102793,Carlinda,-9.9580555556
MT,5102850,Castanheira,-11.1325
MT,5103007,Chapada dos Guimarães,-15.4605555556
MT,5103056,Cláudia,-11.5152777778
MT,5103106,Cocalinho,-14.3972222222
MT,5103205,Colíder,-10.8177777778
MT,5103254,Colniza,
MT,5103304,Comodoro,-13.6630555556
MT,5103353,Confresa,-10.6438888889
MT,5103361,Conquista D'Oeste,
MT,5103379,Cotriguaçu,-9.9575
MT,5103403,Cuiabá,-15.5961111111
MT,5103437,Curvelândia,
MT,5103452,Denise,-14.74
MT,5103502,Diamantino,-14.4086111111
MT,5103601,Dom Aquino,-15.8105555556
MT,5103700,Feliz Natal,-12.3861111111
MT,5103809,Figueirópolis D'Oeste,-15.445
MT,5103858,Gaúcha do Norte,-13.2422222222
MT,5103908,General Carneiro,-15.7108333333
MT,5103957,Glória D'Oeste,-15.7683333333
MT,5104104,Guarantã do Norte,-9.7875
MT,5104203,Guiratinga,-16.3494444444
MT,5104500,Indiavaí,-15.4944444444
MT,5104526,Ipiranga do Norte,
MT,5104542,Itanhangá,
MT,5104559,Itaúba,-11.0616666667
MT,5104609,Itiquira,-17.2088888889
MT,5104807,Jaciara,-15.9652777778
MT,5104906,Jangada,-15.2355555556
MT,5105002,Jauru,-15.3419444444
MT,5105101,Juara,-11.255
MT,5105150,Juína,-11.3783333333
MT,5105176,Juruena,-10.3180555556
MT,5105200,Juscimeira,-16.0505555556
MT,5105234,Lambari D'Oeste,-15.3233333333
MT,5105259,Lucas do Rio Verde,-13.0502777778
MT,5105309,Luciára,-11.2222222222
MT,5105507,Vila Bela da Santíssima Trindade,-15.0080555556
MT,5105580,Marcelândia,-11.0894444444
MT,5105606,Matupá,-10.0575
MT,5105622,Mirassol d'Oeste,-15.675
MT,5105903,Nobres,-14.7202777778
MT,5106000,Nortelândia,-14.4547222222
MT,5106109,Nossa Senhora do Livramento,-15.775
MT,5106158,Nova Bandeirantes,-9.8497222222
MT,5106174,Nova Nazaré,
MT,5106182,Nova Lacerda,-14.4761111111
MT,5106190,Nova Santa Helena,
MT,5106208,Nova Brasilândia,-14.9569444444
MT,5106216,Nova Canaã do Norte,-10.5580555556
MT,5106224,Nova Mutum,-13.8288888889
MT,5106232,Nova Olímpia,-14.7972222222
MT,5106240,Nova Ubiratã,-12.9905555556
MT,5106257,Nova Xavantina,-14.6733333333
MT,5106265,Novo Mundo,-9.9502777778
MT,5106273,Novo Horizonte do Norte,-11.4133333333
MT,5106281,Novo São Joaquim,-14.9058333333
MT,5106299,Paranaíta,-9.6647222222
MT,5106307,Paranatinga,-14.4316666667
MT,5106315,Novo Santo Antônio,
MT,5106372,Pedra Preta,-16.6230555556
MT,5106422,Peixoto de Azevedo,-10.2230555556
MT,5106455,Planalto da Serra,-10.4391666667
MT,5106505,Poconé,-16.2566666667
MT,5106653,Pontal do Araguaia,-15.8452777778
MT,5106703,Ponte Branca,-16.7641666667
MT,5106752,Pontes e Lacerda,-15.2261111111
MT,5106778,Porto Alegre do Norte,-10.8769444444
MT,5106802,Porto dos Gaúchos,-11.5352777778
MT,5106828,Porto Esperidião,-15.8527777778
MT,5106851,Porto Estrela,-15.3244444444
MT,5107008,Poxoréo,-15.8372222222
MT,5107040,Primavera do Leste,-15.5588888889
MT,5107065,Querência,-12.5969444444
MT,5107107,São José dos Quatro Marcos,-15.6213888889
MT,5107156,Reserva do Cabaçal,-15.0797222222
MT,5107180,Ribeirão Cascalheira,-12.9416666667
MT,5107198,Ribeirãozinho,-16.4852777778
MT,5107206,Rio Branco,-15.2408333333
MT,5107248,Santa Carmem,-11.9127777778
MT,5107263,Santo Afonso,-14.4975
MT,5107297,São José do Povo,-16.465
MT,5107305,São José do Rio Claro,-13.4466666667
MT,5107354,São José do Xingu,-10.8044444444
MT,5107404,São Pedro da Cipa,-16.0005555556
MT,5107578,Rondolândia,
MT,5107602,Rondonópolis,-16.4708333333
MT,5107701,Rosário Oeste,-14.8361111111
MT,5107743,Santa Cruz do Xingu,
MT,5107750,Salto do Céu,-15.1297222222
MT,5107768,Santa Rita do Trivelato,
MT,5107776,Santa Terezinha,-10.4697222222
MT,5107792,Santo Antônio do Leste,
MT,5107800,Santo Antônio do Leverger,-15.8655555556
MT,5107859,São Félix do Araguaia,-11.6172222222
MT,5107875,Sapezal,-12.9894444444
MT,5107883,Serra Nova Dourada,
MT,5107909,Sinop,-11.8641666667
MT,5107925,Sorriso,-12.5452777778
MT,5107941,Tabaporã,-11.2277777778
MT,5107958,Tangará da Serra,-14.6194444444
MT,5108006,Tapurah,-12.785
MT,5108055,Terra Nova do Norte,-10.5169444444
MT,5108105,Tesouro,-16.0791666667
MT,5108204,Torixoréu,-16.1994444444
MT,5108303,União do Sul,-11.5330555556
MT,5108352,Vale de São Domingos,
MT,5108402,Várzea Grande,-15.6466666667
MT,5108501,Vera,-12.3058333333
MT,5108600,Vila Rica,-10.0116666667
MT,5108808,Nova Guarita,-10.3130555556
MT,5108857,Nova Marilândia,-14.3644444444
MT,5108907,Nova Maringá,-13.0258333333
MT,5108956,Nova Monte verde,-9.9822222222
MT,5199919,São Gonçalo,
PA,1500107,Abaetetuba,-1.7180555556
PA,1500131,Abel Figueiredo,-4.9536111111
PA,1500206,Acará,-1.9608333333
PA,1500305,Afuá,-0.1566666667
PA,1500347,Água Azul do Norte,-6.7911111111
PA,1500404,Alenquer,-1.9416666667
PA,1500503,Almeirim,-1.5233333333
PA,1500602,Altamira,-3.2033333333
PA,1500701,Anajás,-0.9866666667
PA,1500800,Ananindeua,-1.3655555556
PA,1500859,Anapu,-3.4722222222
PA,1500909,Augusto Corrêa,-1.0216666667
PA,1500958,Aurora do Pará,-2.1338888889
PA,1501006,Aveiro,-3.6055555556
PA,1501105,Bagre,-1.8997222222
PA,1501204,Baião,-2.7905555556
PA,1501253,Bannach,-7.3480555556
PA,1501303,Barcarena,-1.5058333333
PA,1501402,Belém,-1.4558333333
PA,1501451,Belterra,-2.6363888889
PA,1501501,Benevides,-1.3613888889
PA,1501576,Bom Jesus do Tocantins,-5.0513888889
PA,1501600,Bonito,-1.3625
PA,1501709,Bragança,-1.0536111111
PA,1501725,Brasil Novo,-3.3047222222
PA,1501758,Brejo Grande do Araguaia,-5.6988888889
PA,1501782,Breu Branco,-4.0677777778
PA,1501808,Breves,-1.6822222222
PA,1501907,Bujaru,-1.515
PA,1501956,Cachoeira do Piriá,-1.7597222222
PA,1502004,Cachoeira do Arari,-1.0113888889
PA,1502103,Cametá,-2.2444444444
PA,1502152,Canaã dos Carajás,-6.4969444444
PA,1502202,Capanema,-1.1958333333
PA,1502301,Capitão Poço,-1.7463888889
PA,1502400,Castanhal,-1.2938888889
PA,1502509,Chaves,-0.16
PA,1502608,Colares,-0.9366666667
PA,1502707,Conceição do Araguaia,-8.2577777778
PA,1502756,Concórdia do Pará,-2.0016666667
PA,1502764,Cumaru do Norte,-7.825
PA,1502772,Curionópolis,-6.1016666667
PA,1502806,Curralinho,-1.8136111111
PA,1502855,Curuá,-1.8880555556
PA,1502905,Curuçá,-0.7288888889
PA,1502939,Dom Eliseu,-4.285
PA,1502954,Eldorado dos Carajás,-6.1041666667
PA,1503002,Faro,-2.1713888889
PA,1503044,Floresta do Araguaia,-7.5536111111
PA,1503077,Garrafão do Norte,-1.9341666667
PA,1503093,Goianésia do Pará,-3.8425
PA,1503101,Gurupá,-1.405
PA,1503200,Igarapé-Açu,-1.1288888889
PA,1503309,Igarapé-Miri,-1.975
PA,1503408,Inhangapi,-1.4297222222
PA,1503457,Ipixuna do Pará,-2.5577777778
PA,1503507,Irituia,-1.7711111111
PA,1503606,Itaituba,-4.2761111111
PA,1503705,Itupiranga,-5.1347222222
PA,1503754,Jacareacanga,-6.2222222222
PA,1503804,Jacundá,-4.4508333333
PA,1503903,Juruti,-2.1522222222
PA,1504000,Limoeiro do Ajuru,-1.8952777778
PA,1504059,Mãe do Rio,-2.0463888889
PA,1504109,Magalhães Barata,-0.7938888889
PA,1504208,Marabá,-5.3686111111
PA,1504307,Maracanã,-0.595
PA,1504406,Marapanim,-0.7175
PA,1504422,Marituba,-1.3552777778
PA,1504455,Medicilândia,-3.4461111111
PA,1504505,Melgaço,-1.8044444444
PA,1504604,Mocajuba,-2.5841666667
PA,1504703,Moju,-1.8838888889
PA,1504752,Mojuí dos Campos,
PA,1504802,Monte Alegre,-2.0077777778
PA,1504901,Muaná,-1.5283333333
PA,1504950,Nova Esperança do Piriá,-2.2677777778
PA,1504976,Nova Ipixuna,-4.9211111111
PA,1505007,Nova Timboteua,-1.2077777778
PA,1505031,Novo Progresso,-7.1477777778
PA,1505064,Novo Repartimento,-4.3305555556
PA,1505106,Óbidos,-1.9175
PA,1505205,Oeiras do Pará,-2.0030555556
PA,1505304,Oriximiná,-1.7655555556
PA,1505403,Ourém,-1.5519444444
PA,1505437,Ourilândia do Norte,-6.7547222222
PA,1505486,Pacajá,-3.8377777778
PA,1505494,Palestina do Pará,-5.7416666667
PA,1505502,Paragominas,-2.9958333333
PA,1505536,Parauapebas,-6.0675
PA,1505551,Pau D'Arco,-7.8330555556
PA,1505601,Peixe-Boi,-1.1919444444
PA,1505635,Piçarra,-6.4380555556
PA,1505650,Placas,-3.8677777778
PA,1505700,Ponta de Pedras,-1.3902777778
PA,1505809,Portel,-1.9355555556
PA,1505908,Porto de Moz,-1.7483333333
PA,1506005,Prainha,-1.8
PA,1506104,Primavera,-0.9402777778
PA,1506112,Quatipuru,-0.8969444444
PA,1506138,Redenção,-8.0286111111
PA,1506161,Rio Maria,-7.3105555556
PA,1506187,Rondon do Pará,-4.7761111111
PA,1506195,Rurópolis,-4.0955555556
PA,1506203,Salinópolis,-0.6136111111
PA,1506302,Salvaterra,-0.7533333333
PA,1506351,Santa Bárbara do Pará,-1.2236111111
PA,1506401,Santa Cruz do Arari,-0.6633333333
PA,1506500,Santa Isabel do Pará,-1.2986111111
PA,1506559,Santa Luzia do Pará,-1.5236111111
PA,1506583,Santa Maria das Barreiras,-8.8716666667
PA,1506609,Santa Maria do Pará,-1.3502777778
PA,1506708,Santana do Araguaia,-9.2972222222
PA,1506807,Santarém,-2.4430555556
PA,1506906,Santarém Novo,-0.9288888889
PA,1507003,Santo Antônio do Tauá,-1.1519444444
PA,1507102,São Caetano de Odivelas,-0.75
PA,1507151,São Domingos do Araguaia,-5.5377777778
PA,1507201,São Domingos do Capim,-1.6741666667
PA,1507300,São Félix do Xingu,-6.6447222222
PA,1507409,São Francisco do Pará,-1.1694444444
PA,1507458,São Geraldo do Araguaia,-6.4005555556
PA,1507466,São João da Ponta,-0.8497222222
PA,1507474,São João de Pirabas,-0.7747222222
PA,1507508,São João do Araguaia,-5.3583333333
PA,1507607,São Miguel do Guamá,-1.6266666667
PA,1507706,São Sebastião da Boa Vista,-1.7175
PA,1507755,Sapucaia,-6.9472222222
PA,1507805,Senador José Porfírio,-2.5908333333
PA,1507904,Soure,-0.7166666667
PA,1507953,Tailândia,-2.9472222222
PA,1507961,Terra Alta,-1.0411111111
PA,1507979,Terra Santa,-2.1041666667
PA,1508001,Tomé-Açu,-2.4188888889
PA,1508035,Tracuateua,-1.0761111111
PA,1508050,Trairão,-4.5744444444
PA,1508084,Tucumã,-6.7475
PA,1508100,Tucuruí,-3.7661111111
PA,1508126,Ulianópolis,-3.7419444444
PA,1508159,Uruará,-3.7175
PA,1508209,Vigia,-0.8583333333
PA,1508308,Viseu,-1.1966666667
PA,1508357,Vitória do Xingu,-2.88
PA,1508407,Xinguara,-7.095
PA,1599919,Monsarás,
PA,1599939,Vila Franca,
PB,2500106,Água Branca,-7.5119444444
PB,2500205,Aguiar,-7.0919444444
PB,2500304,Alagoa Grande,-7.1583333333
PB,2500403,Alagoa Nova,-7.0708333333
PB,2500502,Alagoinha,-6.95
PB,2500536,Alcantil,-7.7438888889
PB,2500577,Algodão de Jandaíra,-6.9052777778
PB,2500601,Alhandra,-7.4386111111
PB,2500700,São João do Rio do Peixe,-6.7291666667
PB,2500734,Amparo,-7.5680555556
PB,2500775,Aparecida,-6.7844444444
PB,2500809,Araçagi,-6.8530555556
PB,2500908,Arara,-6.8283333333
PB,2501005,Araruna,-6.5583333333
PB,2501104,Areia,-6.9633333333
PB,2501153,Areia de Baraúnas,-7.1227777778
PB,2501203,Areial,-7.0613888889
PB,2501302,Aroeiras,-7.5452777778
PB,2501351,Assunção,-7.0744444444
PB,2501401,Baía da Traição,-6.6883333333
PB,2501500,Bananeiras,-6.75
PB,2501534,Baraúna,-6.6427777778
PB,2501575,Barra de Santana,-7.5202777778
PB,2501609,Barra de Santa Rosa,-6.7197222222
PB,2501708,Barra de São Miguel,-7.7511111111
PB,2501807,Bayeux,-7.125
PB,2501906,Belém,-6.6916666667
PB,2502003,Belém do Brejo do Cruz,-6.1886111111
PB,2502052,Bernardino Batista,-6.4519444444
PB,2502102,Boa Ventura,-7.4138888889
PB,2502151,Boa Vista,-7.2594444444
PB,2502201,Bom Jesus,-6.8158333333
PB,2502300,Bom Sucesso,-6.445
PB,2502409,Bonito de Santa Fé,-7.3133333333
PB,2502508,Boqueirão,-7.4816666667
PB,2502607,Igaracy,-7.1805555556
PB,2502706,Borborema,-6.8033333333
PB,2502805,Brejo do Cruz,-6.3486111111
PB,2502904,Brejo dos Santos,-6.3766666667
PB,2503001,Caaporã,-7.5155555556
PB,2503100,Cabaceiras,-7.4888888889
