Sigla,Código,Município,1998
MG,3155900,Rio Preto,43.8277777778
MG,3156007,Rio Vermelho,43.0091666667
MG,3156106,Ritápolis,44.3180555556
MG,3156205,Rochedo de Minas,43.0197222222
MG,3156304,Rodeiro,42.865
MG,3156403,Romaria,47.5855555556
MG,3156452,Rosário da Limeira,42.5119444444
MG,3156502,Rubelita,42.2625
MG,3156601,Rubim,40.5375
MG,3156700,Sabará,43.8066666667
MG,3156809,Sabinópolis,43.0838888889
MG,3156908,Sacramento,47.44
MG,3157005,Salinas,42.2902777778
MG,3157104,Salto da Divisa,39.9469444444
MG,3157203,Santa Bárbara,43.4152777778
MG,3157252,Santa Bárbara do Leste,42.1397222222
MG,3157278,Santa Bárbara do Monte Verde,43.7022222222
MG,3157302,Santa Bárbara do Tugúrio,43.5594444444
MG,3157336,Santa Cruz de Minas,44.2233333333
MG,3157377,Santa Cruz de Salinas,41.7463888889
MG,3157401,Santa Cruz do Escalvado,42.8138888889
MG,3157500,Santa Efigênia de Minas,42.4483333333
MG,3157609,Santa Fé de Minas,45.4138888889
MG,3157658,Santa Helena de Minas,40.6855555556
MG,3157708,Santa Juliana,47.5252777778
MG,3157807,Santa Luzia,43.8513888889
MG,3157906,Santa Margarida,42.2505555556
MG,3158003,Santa Maria de Itabira,43.1125
MG,3158102,Santa Maria do Salto,40.1494444444
MG,3158201,Santa Maria do Suaçuí,42.4141666667
MG,3158300,Santana da Vargem,45.5066666667
MG,3158409,Santana de Cataguases,42.5572222222
MG,3158508,Santana de Pirapama,44.0430555556
MG,3158607,Santana do Deserto,43.1663888889
MG,3158706,Santana do Garambéu,44.1044444444
MG,3158805,Santana do Jacaré,45.1308333333
MG,3158904,Santana do Manhuaçu,41.9252777778
MG,3158953,Santana do Paraíso,42.5686111111
MG,3159001,Santana do Riacho,43.7144444444
MG,3159100,Santana dos Montes,43.6916666667
MG,3159209,Santa Rita de Caldas,46.3366666667
MG,3159308,Santa Rita de Jacutinga,44.095
MG,3159357,Santa Rita de Minas,42.1319444444
MG,3159407,Santa Rita de Ibitipoca,43.9147222222
MG,3159506,Santa Rita do Itueto,41.38
MG,3159605,Santa Rita do Sapucaí,45.7033333333
MG,3159704,Santa Rosa da Serra,45.9663888889
MG,3159803,Santa Vitória,50.1213888889
MG,3159902,Santo Antônio do Amparo,44.9188888889
MG,3160009,Santo Antônio do Aventureiro,42.8155555556
MG,3160108,Santo Antônio do Grama,42.6086111111
MG,3160207,Santo Antônio do Itambé,43.3066666667
MG,3160306,Santo Antônio do Jacinto,40.1758333333
MG,3160405,Santo Antônio do Monte,45.2936111111
MG,3160454,Santo Antônio do Retiro,42.6236111111
MG,3160504,Santo Antônio do Rio Abaixo,43.2538888889
MG,3160603,Santo Hipólito,44.2230555556
MG,3160702,Santos Dumont,43.5525
MG,3160801,São Bento Abade,45.0758333333
MG,3160900,São Brás do Suaçuí,43.9491666667
MG,3160959,São Domingos das Dores,42.0113888889
MG,3161007,São Domingos do Prata,42.9683333333
MG,3161056,São Félix de Minas,41.4863888889
MG,3161106,São Francisco,44.8644444444
MG,3161205,São Francisco de Paula,44.9852777778
MG,3161304,São Francisco de Sales,49.7741666667
MG,3161403,São Francisco do Glória,42.2675
MG,3161502,São Geraldo,42.8344444444
MG,3161601,São Geraldo da Piedade,42.2880555556
MG,3161650,São Geraldo do Baixio,41.36
MG,3161700,São Gonçalo do Abaeté,45.8333333333
MG,3161809,São Gonçalo do Pará,44.8588888889
MG,3161908,São Gonçalo do Rio Abaixo,43.3622222222
MG,3162005,São Gonçalo do Sapucaí,45.5952777778
MG,3162104,São Gotardo,46.0488888889
MG,3162203,São João Batista do Glória,46.5055555556
MG,3162252,São João da Lagoa,44.3519444444
MG,3162302,São João da Mata,45.9288888889
MG,3162401,São João da Ponte,44.0077777778
MG,3162450,São João das Missões,44.0905555556
MG,3162500,São João del Rei,44.2616666667
MG,3162559,São João do Manhuaçu,42.1513888889
MG,3162575,São João do Manteninha,41.1602777778
MG,3162609,São João do Oriente,42.1577777778
MG,3162658,São João do Pacuí,44.5161111111
MG,3162708,São João do Paraíso,42.0144444444
MG,3162807,São João Evangelista,42.7633333333
MG,3162906,São João Nepomuceno,43.0105555556
MG,3162922,São Joaquim de Bicas,44.2738888889
MG,3162948,São José da Barra,46.3113888889
MG,3162955,São José da Lapa,43.6163888889
MG,3163003,São José da Safira,42.1433333333
MG,3163102,São José da Varginha,44.5569444444
MG,3163201,São José do Alegre,45.5263888889
MG,3163300,São José do Divino,41.3894444444
MG,3163409,São José do Goiabal,42.705
MG,3163508,São José do Jacuri,42.6702777778
MG,3163607,São José do Mantimento,41.7447222222
MG,3163706,São Lourenço,45.0544444444
MG,3163805,São Miguel do Anta,42.7188888889
MG,3163904,São Pedro da União,46.6152777778
MG,3164001,São Pedro dos Ferros,42.5238888889
MG,3164100,São Pedro do Suaçuí,42.6025
MG,3164209,São Romão,45.0694444444
MG,3164308,São Roque de Minas,46.3658333333
MG,3164407,São Sebastião da Bela Vista,45.7541666667
MG,3164431,São Sebastião da Vargem Alegre,42.6363888889
MG,3164472,São Sebastião do Anta,41.9836111111
MG,3164506,São Sebastião do Maranhão,42.5713888889
MG,3164605,São Sebastião do Oeste,45.005
MG,3164704,São Sebastião do Paraíso,46.9913888889
MG,3164803,São Sebastião do Rio Preto,43.1738888889
MG,3164902,São Sebastião do Rio Verde,44.9761111111
MG,3165008,São Tiago,44.5091666667
MG,3165107,São Tomás de Aquino,47.0980555556
MG,3165206,São Thomé das Letras,44.9852777778
MG,3165305,São Vicente de Minas,44.4441666667
MG,3165404,Sapucaí-Mirim,45.7425
MG,3165503,Sardoá,42.365
MG,3165537,Sarzedo,44.1447222222
MG,3165552,Setubinha,42.2727777778
MG,3165560,Sem-Peixe,42.8394444444
MG,3165578,Senador Amaral,46.1766666667
MG,3165602,Senador Cortes,42.9455555556
MG,3165701,Senador Firmino,43.0966666667
MG,3165800,Senador José Bento,46.1788888889
MG,3165909,Senador Modestino Gonçalves,43.225
MG,3166006,Senhora de Oliveira,43.3444444444
MG,3166105,Senhora do Porto,43.0841666667
MG,3166204,Senhora dos Remédios,43.5825
MG,3166303,Sericita,42.4819444444
MG,3166402,Seritinga,44.5191666667
MG,3166501,Serra Azul de Minas,43.17
MG,3166600,Serra da Saudade,45.7958333333
MG,3166709,Serra dos Aimorés,40.2475
MG,3166808,Serra do Salitre,46.6897222222
MG,3166907,Serrania,46.0397222222
MG,3166956,Serranópolis de Minas,42.8713888889
MG,3167004,Serranos,44.51
MG,3167103,Serro,43.3794444444
MG,3167202,Sete Lagoas,44.2466666667
MG,3167301,Silveirânia,43.2152777778
MG,3167400,Silvianópolis,45.835
MG,3167509,Simão Pereira,43.3119444444
MG,3167608,Simonésia,42.0013888889
MG,3167707,Sobrália,42.0983333333
MG,3167806,Soledade de Minas,45.045
MG,3167905,Tabuleiro,43.2477777778
MG,3168002,Taiobeiras,42.2330555556
MG,3168051,Taparuba,41.6155555556
MG,3168101,Tapira,46.8230555556
MG,3168200,Tapiraí,46.0202777778
MG,3168309,Taquaraçu de Minas,43.6872222222
MG,3168408,Tarumirim,42.0066666667
MG,3168507,Teixeiras,42.8566666667
MG,3168606,Teófilo Otoni,41.5052777778
MG,3168705,Timóteo,42.6444444444
MG,3168804,Tiradentes,44.1780555556
MG,3168903,Tiros,45.9644444444
MG,3169000,Tocantins,43.0177777778
MG,3169059,Tocos do Moji,46.0955555556
MG,3169109,Toledo,46.3719444444
MG,3169208,Tombos,42.0227777778
MG,3169307,Três Corações,45.2533333333
MG,3169356,Três Marias,45.2416666667
MG,3169406,Três Pontas,45.5125
MG,3169505,Tumiritinga,41.6452777778
MG,3169604,Tupaciguara,48.705
MG,3169703,Turmalina,42.73
MG,3169802,Turvolândia,45.7869444444
MG,3169901,Ubá,42.9427777778
MG,3170008,Ubaí,44.7780555556
MG,3170057,Ubaporanga,42.1055555556
MG,3170107,Uberaba,47.9319444444
MG,3170206,Uberlândia,48.2772222222
MG,3170305,Umburatiba,40.5727777778
MG,3170404,Unaí,46.9061111111
MG,3170438,União de Minas,50.3358333333
MG,3170479,Uruana de Minas,46.2541666667
MG,3170503,Urucânia,42.7394444444
MG,3170529,Urucuia,45.7422222222
MG,3170578,Vargem Alegre,42.2983333333
MG,3170602,Vargem Bonita,46.3661111111
MG,3170651,Vargem Grande do Rio Pardo,42.3075
MG,3170701,Varginha,45.4302777778
MG,3170750,Varjão de Minas,46.0316666667
MG,3170800,Várzea da Palma,44.7308333333
MG,3170909,Varzelândia,44.0275
MG,3171006,Vazante,46.9077777778
MG,3171030,Verdelândia,43.6027777778
MG,3171071,Veredinha,42.7355555556
MG,3171105,Veríssimo,48.3083333333
MG,3171154,Vermelho Novo,42.2669444444
MG,3171204,Vespasiano,43.9233333333
MG,3171303,Viçosa,42.8819444444
MG,3171402,Vieiras,42.2436111111
MG,3171501,Mathias Lobato,41.9144444444
MG,3171600,Virgem da Lapa,42.3430555556
MG,3171709,Virgínia,45.0916666667
MG,3171808,Virginópolis,42.7038888889
MG,3171907,Virgolândia,42.3066666667
MG,3172004,Visconde do Rio Branco,42.8405555556
MG,3172103,Volta Grande,42.5388888889
MG,3172202,Wenceslau Braz,45.3627777778
MS,5000203,Água Clara,52.8780555556
MS,5000252,Alcinópolis,53.7061111111
MS,5000609,Amambaí,55.2258333333
MS,5000708,Anastácio,55.8069444444
MS,5000807,Anaurilândia,52.7177777778
MS,5000856,Angélica,53.7711111111
MS,5000906,Antônio João,55.9475
MS,5001003,Aparecida do Taboado,51.0936111111
MS,5001102,Aquidauana,55.7872222222
MS,5001243,Aral Moreira,55.6352777778
MS,5001508,Bandeirantes,54.3638888889
MS,5001904,Bataguassu,52.4222222222
MS,5002001,Batayporã,53.2711111111
MS,5002100,Bela Vista,56.5211111111
MS,5002159,Bodoquena,56.715
MS,5002209,Bonito,56.4819444444
MS,5002308,Brasilândia,52.0369444444
MS,5002407,Caarapó,54.8222222222
MS,5002605,Camapuã,54.0438888889
MS,5002704,Campo Grande,54.6463888889
MS,5002803,Caracol,57.0244444444
MS,5002902,Cassilândia,51.7341666667
MS,5002951,Chapadão do Sul,52.6227777778
MS,5003108,Corguinho,54.8294444444
MS,5003157,Coronel Sapucaia,55.5291666667
MS,5003207,Corumbá,57.6533333333
MS,5003256,Costa Rica,53.1291666667
MS,5003306,Coxim,54.76
MS,5003454,Deodápolis,54.165
MS,5003488,Dois Irmãos do Buriti,55.2961111111
MS,5003504,Douradina,54.6127777778
MS,5003702,Dourados,54.8055555556
MS,5003751,Eldorado,54.2836111111
MS,5003801,Fátima do Sul,54.5138888889
MS,5003900,Figueirão,
MS,5004007,Glória de Dourados,54.2325
MS,5004106,Guia Lopes da Laguna,56.1141666667
MS,5004304,Iguatemi,54.5611111111
MS,5004403,Inocência,51.93
MS,5004502,Itaporã,54.7894444444
MS,5004601,Itaquiraí,54.185
MS,5004700,Ivinhema,53.8152777778
MS,5004809,Japorã,54.4041666667
MS,5004908,Jaraguari,54.3994444444
MS,5005004,Jardim,56.1380555556
MS,5005103,Jateí,54.3025
MS,5005152,Juti,54.6027777778
MS,5005202,Ladário,57.6016666667
MS,5005251,Laguna Carapã,55.1497222222
MS,5005400,Maracaju,55.1683333333
MS,5005608,Miranda,56.3783333333
MS,5005681,Mundo Novo,54.2708333333
MS,5005707,Naviraí,54.1905555556
MS,5005806,Nioaque,55.83
MS,5006002,Nova Alvorada do Sul,54.3838888889
MS,5006200,Nova Andradina,53.3430555556
MS,5006259,Novo Horizonte do Sul,53.8605555556
MS,5006275,Paraíso das Águas,
MS,5006309,Paranaíba,51.1908333333
MS,5006358,Paranhos,55.4311111111
MS,5006408,Pedro Gomes,54.5519444444
MS,5006606,Ponta Porã,55.7255555556
MS,5006903,Porto Murtinho,57.8825
MS,5007109,Ribas do Rio Pardo,53.7591666667
MS,5007208,Rio Brilhante,54.5463888889
MS,5007307,Rio Negro,54.9869444444
MS,5007406,Rio Verde de Mato Grosso,54.8441666667
MS,5007505,Rochedo,54.8925
MS,5007554,Santa Rita do Pardo,52.8305555556
MS,5007695,São Gabriel do Oeste,54.5663888889
MS,5007703,Sete Quedas,55.0355555556
MS,5007802,Selvíria,51.4188888889
MS,5007901,Sidrolândia,54.9613888889
MS,5007935,Sonora,54.7577777778
MS,5007950,Tacuru,55.0158333333
MS,5007976,Taquarussu,53.3513888889
MS,5008008,Terenos,54.8602777778
MS,5008305,Três Lagoas,51.6783333333
MS,5008404,Vicentina,54.4355555556
MT,5100102,Acorizal,56.3658333333
MT,5100201,Água Boa,52.1586111111
MT,5100250,Alta Floresta,56.0861111111
MT,5100300,Alto Araguaia,53.2152777778
MT,5100359,Alto Boa Vista,51.3877777778
MT,5100409,Alto Garças,53.5280555556
MT,5100508,Alto Paraguai,56.4825
MT,5100607,Alto Taquari,53.2822222222
MT,5100805,Apiacás,57.4491666667
MT,5101001,Araguaiana,51.8313888889
MT,5101209,Araguainha,53.0325
MT,5101258,Araputanga,58.3530555556
MT,5101308,Arenápolis,56.8461111111
MT,5101407,Aripuanã,59.4594444444
MT,5101605,Barão de Melgaço,55.9675
MT,5101704,Barra do Bugres,57.1811111111
MT,5101803,Barra do Garças,52.2566666667
MT,5101852,Bom Jesus do Araguaia,
MT,5101902,Brasnorte,57.9788888889
MT,5102504,Cáceres,57.6788888889
MT,5102603,Campinápolis,52.8947222222
MT,5102637,Campo Novo do Parecis,57.8919444444
MT,5102678,Campo Verde,55.1688888889
MT,5102686,Campos de Júlio,59.1475
MT,5102694,Canabrava do Norte,51.8313888889
MT,5102702,Canarana,52.2683333333
MT,5102793,Carlinda,55.8322222222
MT,5102850,Castanheira,58.6025
MT,5103007,Chapada dos Guimarães,55.7497222222
MT,5103056,Cláudia,54.8913888889
MT,5103106,Cocalinho,50.9958333333
MT,5103205,Colíder,55.4508333333
MT,5103254,Colniza,
MT,5103304,Comodoro,59.7858333333
MT,5103353,Confresa,51.5688888889
MT,5103361,Conquista D'Oeste,
MT,5103379,Cotriguaçu,58.4136111111
MT,5103403,Cuiabá,56.0966666667
MT,5103437,Curvelândia,
MT,5103452,Denise,57.0538888889
MT,5103502,Diamantino,56.4461111111
MT,5103601,Dom Aquino,54.9177777778
MT,5103700,Feliz Natal,54.9197222222
MT,5103809,Figueirópolis D'Oeste,58.7402777778
MT,5103858,Gaúcha do Norte,53.0797222222
MT,5103908,General Carneiro,52.7552777778
MT,5103957,Glória D'Oeste,58.2177777778
MT,5104104,Guarantã do Norte,54.91
MT,5104203,Guiratinga,53.7583333333
MT,5104500,Indiavaí,58.5727777778
MT,5104526,Ipiranga do Norte,
MT,5104542,Itanhangá,
MT,5104559,Itaúba,55.2763888889
MT,5104609,Itiquira,54.1502777778
MT,5104807,Jaciara,54.9683333333
MT,5104906,Jangada,56.4891666667
MT,5105002,Jauru,58.8663888889
MT,5105101,Juara,57.5197222222
MT,5105150,Juína,58.7411111111
MT,5105176,Juruena,58.3588888889
MT,5105200,Juscimeira,54.8844444444
MT,5105234,Lambari D'Oeste,58.0036111111
MT,5105259,Lucas do Rio Verde,55.9111111111
MT,5105309,Luciára,50.6691666667
MT,5105507,Vila Bela da Santíssima Trindade,59.9505555556
MT,5105580,Marcelândia,54.4505555556
MT,5105606,Matupá,54.9327777778
MT,5105622,Mirassol d'Oeste,58.0958333333
MT,5105903,Nobres,56.3275
MT,5106000,Nortelândia,56.8027777778
MT,5106109,Nossa Senhora do Livramento,56.3455555556
MT,5106158,Nova Bandeirantes,57.8105555556
MT,5106174,Nova Nazaré,
MT,5106182,Nova Lacerda,59.6086111111
MT,5106190,Nova Santa Helena,
MT,5106208,Nova Brasilândia,54.9655555556
MT,5106216,Nova Canaã do Norte,55.9530555556
MT,5106224,Nova Mutum,56.0822222222
MT,5106232,Nova Olímpia,57.2880555556
MT,5106240,Nova Ubiratã,55.2547222222
MT,5106257,Nova Xavantina,52.3530555556
MT,5106265,Novo Mundo,55.1983333333
MT,5106273,Novo Horizonte do Norte,57.3519444444
MT,5106281,Novo São Joaquim,53.0183333333
MT,5106299,Paranaíta,56.4766666667
MT,5106307,Paranatinga,54.0511111111
MT,5106315,Novo Santo Antônio,
MT,5106372,Pedra Preta,54.4738888889
MT,5106422,Peixoto de Azevedo,54.9797222222
MT,5106455,Planalto da Serra,55.2766666667
MT,5106505,Poconé,56.6227777778
MT,5106653,Pontal do Araguaia,52.0091666667
MT,5106703,Ponte Branca,52.8333333333
MT,5106752,Pontes e Lacerda,59.3352777778
MT,5106778,Porto Alegre do Norte,51.6325
MT,5106802,Porto dos Gaúchos,57.4144444444
MT,5106828,Porto Esperidião,58.4602777778
MT,5106851,Porto Estrela,57.2275
MT,5107008,Poxoréo,54.3891666667
MT,5107040,Primavera do Leste,54.2961111111
MT,5107065,Querência,52.1997222222
MT,5107107,São José dos Quatro Marcos,58.1763888889
MT,5107156,Reserva do Cabaçal,58.4663888889
MT,5107180,Ribeirão Cascalheira,51.8241666667
MT,5107198,Ribeirãozinho,52.6922222222
MT,5107206,Rio Branco,58.1155555556
MT,5107248,Santa Carmem,55.2261111111
MT,5107263,Santo Afonso,57.0019444444
MT,5107297,São José do Povo,54.2547222222
MT,5107305,São José do Rio Claro,56.7213888889
MT,5107354,São José do Xingu,52.7441666667
MT,5107404,São Pedro da Cipa,54.9213888889
MT,5107578,Rondolândia,
MT,5107602,Rondonópolis,54.6355555556
MT,5107701,Rosário Oeste,56.4275
MT,5107743,Santa Cruz do Xingu,
MT,5107750,Salto do Céu,58.1266666667
MT,5107768,Santa Rita do Trivelato,
MT,5107776,Santa Terezinha,50.5030555556
MT,5107792,Santo Antônio do Leste,
MT,5107800,Santo Antônio do Leverger,56.0766666667
MT,5107859,São Félix do Araguaia,50.6694444444
MT,5107875,Sapezal,58.7641666667
MT,5107883,Serra Nova Dourada,
MT,5107909,Sinop,55.5025
MT,5107925,Sorriso,55.7113888889
MT,5107941,Tabaporã,56.8138888889
MT,5107958,Tangará da Serra,57.4858333333
MT,5108006,Tapurah,56.5416666667
MT,5108055,Terra Nova do Norte,55.2308333333
MT,5108105,Tesouro,53.5525
MT,5108204,Torixoréu,52.5555555556
MT,5108303,União do Sul,54.3533333333
MT,5108352,Vale de São Domingos,
MT,5108402,Várzea Grande,56.1325
MT,5108501,Vera,55.3169444444
MT,5108600,Vila Rica,51.1163888889
MT,5108808,Nova Guarita,55.4083333333
MT,5108857,Nova Marilândia,56.9688888889
MT,5108907,Nova Maringá,57.0738888889
MT,5108956,Nova Monte verde,57.5347222222
MT,5199919,São Gonçalo,
PA,1500107,Abaetetuba,48.8825
PA,1500131,Abel Figueiredo,48.3933333333
PA,1500206,Acará,48.1966666667
PA,1500305,Afuá,50.3866666667
PA,1500347,Água Azul do Norte,50.4669444444
PA,1500404,Alenquer,54.7383333333
PA,1500503,Almeirim,52.5816666667
PA,1500602,Altamira,52.2063888889
PA,1500701,Anajás,49.94
PA,1500800,Ananindeua,48.3722222222
PA,1500859,Anapu,51.1977777778
PA,1500909,Augusto Corrêa,46.635
PA,1500958,Aurora do Pará,47.5588888889
PA,1501006,Aveiro,55.3316666667
PA,1501105,Bagre,50.1644444444
PA,1501204,Baião,49.6716666667
PA,1501253,Bannach,50.3958333333
PA,1501303,Barcarena,48.6258333333
PA,1501402,Belém,48.5044444444
PA,1501451,Belterra,54.9372222222
PA,1501501,Benevides,48.2447222222
PA,1501576,Bom Jesus do Tocantins,48.6088888889
PA,1501600,Bonito,47.3058333333
PA,1501709,Bragança,46.7655555556
PA,1501725,Brasil Novo,53.5355555556
PA,1501758,Brejo Grande do Araguaia,48.4130555556
PA,1501782,Breu Branco,49.6369444444
PA,1501808,Breves,50.4802777778
PA,1501907,Bujaru,48.0447222222
PA,1501956,Cachoeira do Piriá,46.545
PA,1502004,Cachoeira do Arari,48.9633333333
PA,1502103,Cametá,49.4958333333
PA,1502152,Canaã dos Carajás,49.8783333333
PA,1502202,Capanema,47.1808333333
PA,1502301,Capitão Poço,47.0594444444
PA,1502400,Castanhal,47.9263888889
PA,1502509,Chaves,49.9883333333
PA,1502608,Colares,48.2816666667
PA,1502707,Conceição do Araguaia,49.2647222222
PA,1502756,Concórdia do Pará,47.9497222222
PA,1502764,Cumaru do Norte,50.7727777778
PA,1502772,Curionópolis,49.5980555556
PA,1502806,Curralinho,49.7952777778
PA,1502855,Curuá,55.1166666667
PA,1502905,Curuçá,47.8480555556
PA,1502939,Dom Eliseu,47.505
PA,1502954,Eldorado dos Carajás,49.3552777778
PA,1503002,Faro,56.745
PA,1503044,Floresta do Araguaia,49.7125
PA,1503077,Garrafão do Norte,47.0525
PA,1503093,Goianésia do Pará,49.0969444444
PA,1503101,Gurupá,51.64
PA,1503200,Igarapé-Açu,47.62
PA,1503309,Igarapé-Miri,48.9597222222
PA,1503408,Inhangapi,47.9197222222
PA,1503457,Ipixuna do Pará,47.495
PA,1503507,Irituia,47.4380555556
PA,1503606,Itaituba,55.9836111111
PA,1503705,Itupiranga,49.3266666667
PA,1503754,Jacareacanga,57.7527777778
PA,1503804,Jacundá,49.1163888889
PA,1503903,Juruti,56.0922222222
PA,1504000,Limoeiro do Ajuru,49.3805555556
PA,1504059,Mãe do Rio,47.5505555556
PA,1504109,Magalhães Barata,47.5986111111
PA,1504208,Marabá,49.1177777778
PA,1504307,Maracanã,47.5819444444
PA,1504406,Marapanim,47.6997222222
PA,1504422,Marituba,48.3419444444
PA,1504455,Medicilândia,52.8888888889
PA,1504505,Melgaço,50.7122222222
PA,1504604,Mocajuba,49.5072222222
PA,1504703,Moju,48.7688888889
PA,1504752,Mojuí dos Campos,
PA,1504802,Monte Alegre,54.0691666667
PA,1504901,Muaná,49.2166666667
PA,1504950,Nova Esperança do Piriá,46.9675
PA,1504976,Nova Ipixuna,49.0769444444
PA,1505007,Nova Timboteua,47.3925
PA,1505031,Novo Progresso,55.3811111111
PA,1505064,Novo Repartimento,49.7963888889
PA,1505106,Óbidos,55.5180555556
PA,1505205,Oeiras do Pará,49.8544444444
PA,1505304,Oriximiná,55.8661111111
PA,1505403,Ourém,47.1144444444
PA,1505437,Ourilândia do Norte,51.0838888889
PA,1505486,Pacajá,50.6375
PA,1505494,Palestina do Pará,48.3169444444
PA,1505502,Paragominas,47.3527777778
PA,1505536,Parauapebas,49.9022222222
PA,1505551,Pau D'Arco,50.0444444444
PA,1505601,Peixe-Boi,47.3122222222
PA,1505635,Piçarra,48.8716666667
PA,1505650,Placas,54.22
PA,1505700,Ponta de Pedras,48.8711111111
PA,1505809,Portel,50.8211111111
PA,1505908,Porto de Moz,52.2383333333
PA,1506005,Prainha,53.48
PA,1506104,Primavera,47.1163888889
PA,1506112,Quatipuru,47.0052777778
PA,1506138,Redenção,50.0313888889
PA,1506161,Rio Maria,50.0483333333
PA,1506187,Rondon do Pará,48.0672222222
PA,1506195,Rurópolis,54.9102777778
PA,1506203,Salinópolis,47.3561111111
PA,1506302,Salvaterra,48.5166666667
PA,1506351,Santa Bárbara do Pará,48.2944444444
PA,1506401,Santa Cruz do Arari,49.175
PA,1506500,Santa Isabel do Pará,48.1605555556
PA,1506559,Santa Luzia do Pará,46.8975
PA,1506583,Santa Maria das Barreiras,49.7127777778
PA,1506609,Santa Maria do Pará,47.5755555556
PA,1506708,Santana do Araguaia,50.1019444444
PA,1506807,Santarém,54.7083333333
PA,1506906,Santarém Novo,47.3969444444
PA,1507003,Santo Antônio do Tauá,48.1294444444
PA,1507102,São Caetano de Odivelas,48.02
PA,1507151,São Domingos do Araguaia,48.7333333333
PA,1507201,São Domingos do Capim,47.7711111111
